order_id,customer_id,status,amount,created_at,updated_at,deleted
84220,891,DELIVERED,2881.42,2026-04-06 16:56:45.153423,2026-04-06 16:56:45.153423,False
84221,7075,DELIVERED,1772.14,2026-01-12 22:57:32.218208,2026-01-12 22:57:32.218208,False
84222,6638,CREATED,4000.87,2026-04-09 02:52:31.317700,2026-04-09 02:52:31.317700,False
84223,3970,SHIPPED,4907.68,2026-06-07 18:29:03.604727,2026-06-07 18:29:03.604727,False
84224,7053,CANCELLED,1515.64,2026-06-17 12:34:17.087155,2026-06-17 12:34:17.087155,False
84225,1791,SHIPPED,4848.48,2026-06-02 05:46:01.077359,2026-06-02 05:46:01.077359,False
84226,9881,DELIVERED,4886.96,2026-01-29 16:24:59.170622,2026-01-29 16:24:59.170622,False
84227,2414,CREATED,591.35,2026-02-08 07:33:49.053026,2026-02-08 07:33:49.053026,False
84228,9527,CREATED,847.34,2026-05-16 03:07:47.981569,2026-05-16 03:07:47.981569,False
84229,154,CANCELLED,4962.05,2026-03-05 13:17:48.598034,2026-03-05 13:17:48.598034,False
84230,9627,CREATED,4603.75,2026-05-14 13:46:54.481557,2026-05-14 13:46:54.481557,False
84231,9864,DELIVERED,4685.67,2026-06-01 01:39:31.403411,2026-06-01 01:39:31.403411,False
84232,1757,CREATED,1675.28,2026-05-20 03:03:45.972960,2026-05-20 03:03:45.972960,False
84233,9218,DELIVERED,4756.42,2026-02-13 09:43:05.565506,2026-02-13 09:43:05.565506,False
84234,6184,PAID,2537.47,2026-01-27 10:23:09.970090,2026-01-27 10:23:09.970090,False
84235,5754,SHIPPED,92.39,2026-01-30 10:12:25.759680,2026-01-30 10:12:25.759680,False
84236,5627,CANCELLED,1479.63,2026-02-17 09:14:22.400027,2026-02-17 09:14:22.400027,False
84237,2366,CANCELLED,156.45,2026-04-11 19:09:26.491612,2026-04-11 19:09:26.491612,False
84238,7633,PAID,2514.79,2026-01-09 23:30:40.559254,2026-01-09 23:30:40.559254,False
84239,6834,SHIPPED,4397.82,2026-02-06 12:07:07.891197,2026-02-06 12:07:07.891197,False
84240,7627,CREATED,1372.43,2026-03-22 06:13:33.366414,2026-03-22 06:13:33.366414,False
84241,1152,SHIPPED,4046.79,2026-04-10 03:24:17.910634,2026-04-10 03:24:17.910634,False
84242,1407,CANCELLED,3624.85,2026-06-15 00:48:01.464735,2026-06-15 00:48:01.464735,False
84243,9438,CANCELLED,2649.57,2026-04-10 23:00:32.585156,2026-04-10 23:00:32.585156,False
84244,9916,CREATED,3902.54,2026-02-10 02:14:49.270897,2026-02-10 02:14:49.270897,False
84245,8522,DELIVERED,1413.09,2026-06-16 13:46:45.198534,2026-06-16 13:46:45.198534,False
84246,2213,PAID,1105.44,2026-01-14 00:00:17.066240,2026-01-14 00:00:17.066240,False
84247,1610,PAID,4259.06,2026-01-02 14:06:36.425483,2026-01-02 14:06:36.425483,False
84248,8442,CANCELLED,1349.69,2026-04-22 18:18:12.864083,2026-04-22 18:18:12.864083,False
84249,2137,SHIPPED,4767.28,2026-03-12 18:55:51.409016,2026-03-12 18:55:51.409016,False
84250,5458,CREATED,1830.8,2026-02-12 17:37:21.545954,2026-02-12 17:37:21.545954,False
84251,5430,CREATED,3041.34,2026-06-05 23:54:39.199343,2026-06-05 23:54:39.199343,False
84252,6179,PAID,384.62,2026-05-09 00:03:20.671556,2026-05-09 00:03:20.671556,False
84253,3242,DELIVERED,3770.36,2026-04-13 13:39:05.439075,2026-04-13 13:39:05.439075,False
84254,182,CREATED,2036.06,2026-03-10 05:22:27.316746,2026-03-10 05:22:27.316746,False
84255,1457,SHIPPED,1353.44,2026-03-22 21:19:33.775300,2026-03-22 21:19:33.775300,False
84256,9880,CANCELLED,3623.44,2026-03-22 00:53:33.756126,2026-03-22 00:53:33.756126,False
84257,7510,SHIPPED,86.94,2026-02-12 13:24:41.529596,2026-02-12 13:24:41.529596,False
84258,9681,SHIPPED,1445.01,2026-06-07 04:08:14.526361,2026-06-07 04:08:14.526361,False
84259,4791,SHIPPED,3536.59,2026-03-06 22:03:05.760800,2026-03-06 22:03:05.760800,False
84260,6153,PAID,1008.79,2026-05-16 09:36:54.409814,2026-05-16 09:36:54.409814,False
84261,9659,PAID,3946.07,2026-05-20 19:06:09.453992,2026-05-20 19:06:09.453992,False
84262,2389,CREATED,4116.37,2026-03-31 04:05:11.778478,2026-03-31 04:05:11.778478,False
84263,7860,CANCELLED,622.85,2026-04-15 20:08:29.774556,2026-04-15 20:08:29.774556,False
84264,2051,CREATED,454.54,2026-03-18 21:09:11.336870,2026-03-18 21:09:11.336870,False
84265,2657,CREATED,63.07,2026-06-10 07:07:51.617565,2026-06-10 07:07:51.617565,False
84266,1204,CREATED,3328.55,2026-01-19 07:24:04.603846,2026-01-19 07:24:04.603846,False
84267,5525,DELIVERED,511.25,2026-02-26 13:14:01.210397,2026-02-26 13:14:01.210397,False
84268,3334,DELIVERED,261.9,2026-03-28 03:37:18.531559,2026-03-28 03:37:18.531559,False
84269,586,DELIVERED,1494.88,2026-03-19 21:11:24.498642,2026-03-19 21:11:24.498642,False
84270,2670,SHIPPED,2127.5,2026-03-17 18:45:44.801110,2026-03-17 18:45:44.801110,False
84271,7609,CREATED,4768.78,2026-04-03 12:18:17.026409,2026-04-03 12:18:17.026409,False
84272,5821,SHIPPED,3413.98,2026-03-04 18:44:30.103504,2026-03-04 18:44:30.103504,False
84273,5087,DELIVERED,2090.94,2026-05-30 10:54:35.936743,2026-05-30 10:54:35.936743,False
84274,816,CREATED,453.06,2026-03-07 18:21:05.530986,2026-03-07 18:21:05.530986,False
84275,6279,CANCELLED,2019.84,2026-05-09 11:58:12.650248,2026-05-09 11:58:12.650248,False
84276,2344,CREATED,4281.53,2026-01-24 04:47:25.847186,2026-01-24 04:47:25.847186,False
84277,3274,SHIPPED,4414.4,2026-04-12 23:16:25.853571,2026-04-12 23:16:25.853571,False
84278,2641,CANCELLED,1584.58,2026-04-21 17:35:21.594586,2026-04-21 17:35:21.594586,False
84279,7992,CANCELLED,693.63,2026-03-17 16:53:10.594865,2026-03-17 16:53:10.594865,False
84280,803,CREATED,2418.16,2026-01-10 16:41:37.192050,2026-01-10 16:41:37.192050,False
84281,3298,CANCELLED,4214.46,2026-03-16 08:07:06.415413,2026-03-16 08:07:06.415413,False
84282,4485,PAID,3885.79,2026-01-30 09:41:12.623955,2026-01-30 09:41:12.623955,False
84283,3712,PAID,4426.83,2026-03-20 06:02:32.723718,2026-03-20 06:02:32.723718,False
84284,9381,PAID,1511.03,2026-05-16 19:39:47.189519,2026-05-16 19:39:47.189519,False
84285,3743,CREATED,862.43,2026-02-05 21:46:19.967762,2026-02-05 21:46:19.967762,False
84286,4364,SHIPPED,3374.39,2026-06-12 06:42:19.306263,2026-06-12 06:42:19.306263,False
84287,5828,CREATED,1787.35,2026-06-05 22:55:51.671162,2026-06-05 22:55:51.671162,False
84288,1244,CREATED,1458.89,2026-05-11 18:02:48.809102,2026-05-11 18:02:48.809102,False
84289,792,CANCELLED,2439.12,2026-02-24 13:07:08.793916,2026-02-24 13:07:08.793916,False
84290,2551,PAID,2336.2,2026-03-05 01:34:17.328025,2026-03-05 01:34:17.328025,False
84291,9169,DELIVERED,1134.91,2026-01-31 16:09:37.643791,2026-01-31 16:09:37.643791,False
84292,4207,PAID,1646.45,2026-03-11 08:06:36.775602,2026-03-11 08:06:36.775602,False
84293,3735,CREATED,4145.16,2026-05-09 06:47:42.775792,2026-05-09 06:47:42.775792,False
84294,1149,SHIPPED,1501.61,2026-01-04 07:05:23.013334,2026-01-04 07:05:23.013334,False
84295,8279,PAID,4699.21,2026-01-27 06:44:03.778856,2026-01-27 06:44:03.778856,False
84296,7973,DELIVERED,3144.73,2026-05-02 05:06:22.683171,2026-05-02 05:06:22.683171,False
84297,9647,PAID,3427.42,2026-01-13 05:43:45.442491,2026-01-13 05:43:45.442491,False
84298,4625,DELIVERED,4258.99,2026-02-05 12:55:55.523574,2026-02-05 12:55:55.523574,False
84299,4306,PAID,1799.25,2026-02-21 12:18:04.616578,2026-02-21 12:18:04.616578,False
84300,8891,DELIVERED,2858.39,2026-01-06 14:32:39.982364,2026-01-06 14:32:39.982364,False
84301,5053,DELIVERED,207.54,2026-05-01 12:37:36.037752,2026-05-01 12:37:36.037752,False
84302,7321,CREATED,1482.61,2026-06-07 05:51:28.559116,2026-06-07 05:51:28.559116,False
84303,3664,SHIPPED,2837.83,2026-01-10 18:08:55.714674,2026-01-10 18:08:55.714674,False
84304,8258,CREATED,1684.18,2026-03-08 09:11:13.405207,2026-03-08 09:11:13.405207,False
84305,6590,CREATED,1063.1,2026-05-12 01:47:40.484923,2026-05-12 01:47:40.484923,False
84306,8414,DELIVERED,4175.34,2026-02-09 20:02:25.875501,2026-02-09 20:02:25.875501,False
84307,4394,CREATED,2678.25,2026-02-12 22:02:52.387233,2026-02-12 22:02:52.387233,False
84308,5469,CREATED,4797.45,2026-03-20 22:16:49.584233,2026-03-20 22:16:49.584233,False
84309,2507,CREATED,1990.25,2026-01-02 09:34:58.993921,2026-01-02 09:34:58.993921,False
84310,190,DELIVERED,151.5,2026-06-12 14:40:52.222326,2026-06-12 14:40:52.222326,False
84311,3869,PAID,2595.22,2026-05-09 15:08:51.412552,2026-05-09 15:08:51.412552,False
84312,4200,CREATED,4214.99,2026-05-22 17:42:20.277846,2026-05-22 17:42:20.277846,False
84313,6085,CREATED,3996.5,2026-02-03 11:19:34.933791,2026-02-03 11:19:34.933791,False
84314,4434,PAID,3969.57,2026-05-27 09:08:20.345094,2026-05-27 09:08:20.345094,False
84315,353,PAID,1473.14,2026-02-26 23:50:31.799265,2026-02-26 23:50:31.799265,False
84316,1387,SHIPPED,1980.19,2026-06-03 06:14:51.447700,2026-06-03 06:14:51.447700,False
84317,7558,SHIPPED,1326.87,2026-04-26 23:00:28.477920,2026-04-26 23:00:28.477920,False
84318,1027,DELIVERED,4249.67,2026-06-05 20:09:44.913234,2026-06-05 20:09:44.913234,False
84319,8377,DELIVERED,129.53,2026-05-20 05:47:45.285030,2026-05-20 05:47:45.285030,False
84320,2178,CREATED,3610.4,2026-04-04 09:52:02.224056,2026-04-04 09:52:02.224056,False
84321,7350,DELIVERED,2806.32,2026-02-03 20:07:14.371397,2026-02-03 20:07:14.371397,False
84322,8766,PAID,1042.81,2026-02-17 10:23:58.093368,2026-02-17 10:23:58.093368,False
84323,2311,PAID,2173.19,2026-02-19 04:20:40.971215,2026-02-19 04:20:40.971215,False
84324,6145,SHIPPED,3079.3,2026-03-03 11:41:08.759068,2026-03-03 11:41:08.759068,False
84325,1388,DELIVERED,1979.02,2026-06-18 07:34:02.892898,2026-06-18 07:34:02.892898,False
84326,112,PAID,451.81,2026-03-05 07:31:13.118973,2026-03-05 07:31:13.118973,False
84327,2966,PAID,4700.25,2026-04-25 18:56:55.987334,2026-04-25 18:56:55.987334,False
84328,106,PAID,4523.04,2026-03-15 18:11:52.319751,2026-03-15 18:11:52.319751,False
84329,9142,SHIPPED,2698.85,2026-04-06 11:57:19.909333,2026-04-06 11:57:19.909333,False
84330,7209,CANCELLED,2414.22,2026-03-14 14:16:46.208259,2026-03-14 14:16:46.208259,False
84331,2750,CREATED,539.13,2026-05-20 13:32:33.478899,2026-05-20 13:32:33.478899,False
84332,6772,DELIVERED,4811.23,2026-03-28 13:42:54.917901,2026-03-28 13:42:54.917901,False
84333,2549,CREATED,3568.93,2026-03-07 01:32:17.203638,2026-03-07 01:32:17.203638,False
84334,2693,CANCELLED,1275.2,2026-01-23 19:59:29.759216,2026-01-23 19:59:29.759216,False
84335,4375,DELIVERED,126.01,2026-03-11 11:05:51.508104,2026-03-11 11:05:51.508104,False
84336,5601,CREATED,442.13,2026-05-28 09:38:27.756987,2026-05-28 09:38:27.756987,False
84337,8819,DELIVERED,383.01,2026-01-09 16:14:33.931432,2026-01-09 16:14:33.931432,False
84338,5523,CREATED,3825.04,2026-04-20 10:51:19.890580,2026-04-20 10:51:19.890580,False
84339,3801,CANCELLED,1876.37,2026-03-19 06:49:46.260672,2026-03-19 06:49:46.260672,False
84340,1352,DELIVERED,643.5,2026-01-23 15:29:19.117104,2026-01-23 15:29:19.117104,False
84341,6065,DELIVERED,2072.04,2026-03-10 21:31:31.503932,2026-03-10 21:31:31.503932,False
84342,2662,SHIPPED,105.78,2026-05-13 18:15:50.375906,2026-05-13 18:15:50.375906,False
84343,6945,CREATED,3391.98,2026-05-22 17:01:14.441283,2026-05-22 17:01:14.441283,False
84344,9104,DELIVERED,4220.6,2026-01-16 22:05:03.703943,2026-01-16 22:05:03.703943,False
84345,3770,SHIPPED,1296.02,2026-02-17 15:57:20.252772,2026-02-17 15:57:20.252772,False
84346,4861,PAID,3927.44,2026-04-16 10:19:08.428635,2026-04-16 10:19:08.428635,False
84347,4802,CREATED,4255.58,2026-01-13 15:23:40.906729,2026-01-13 15:23:40.906729,False
84348,6924,SHIPPED,2356.43,2026-06-16 06:55:53.524300,2026-06-16 06:55:53.524300,False
84349,483,SHIPPED,2589.99,2026-06-12 04:43:26.214309,2026-06-12 04:43:26.214309,False
84350,8468,CREATED,227.62,2026-01-17 16:18:21.918313,2026-01-17 16:18:21.918313,False
84351,186,PAID,321.28,2026-03-02 10:44:36.629732,2026-03-02 10:44:36.629732,False
84352,1770,DELIVERED,2978.74,2026-06-16 01:24:34.461048,2026-06-16 01:24:34.461048,False
84353,9253,CANCELLED,3275.13,2026-06-09 13:08:35.506738,2026-06-09 13:08:35.506738,False
84354,6735,CANCELLED,3533.39,2026-01-16 08:14:14.115529,2026-01-16 08:14:14.115529,False
84355,6566,PAID,4481.65,2026-01-14 14:45:08.239624,2026-01-14 14:45:08.239624,False
84356,3088,CANCELLED,1058.25,2026-04-03 08:48:12.480370,2026-04-03 08:48:12.480370,False
84357,9460,CREATED,3493.39,2026-02-02 15:31:10.610061,2026-02-02 15:31:10.610061,False
84358,6521,CREATED,1087.32,2026-06-18 13:24:50.042253,2026-06-18 13:24:50.042253,False
84359,3725,CANCELLED,3370.31,2026-04-06 06:46:44.343283,2026-04-06 06:46:44.343283,False
84360,1192,CREATED,4958.32,2026-02-10 03:27:47.309020,2026-02-10 03:27:47.309020,False
84361,8879,SHIPPED,4889.34,2026-06-04 09:57:38.588149,2026-06-04 09:57:38.588149,False
84362,6872,PAID,1577.25,2026-04-26 23:59:27.840187,2026-04-26 23:59:27.840187,False
84363,3498,PAID,4257.58,2026-02-01 17:19:14.497620,2026-02-01 17:19:14.497620,False
84364,6411,CANCELLED,2345.84,2026-01-16 19:09:01.784064,2026-01-16 19:09:01.784064,False
84365,4590,CREATED,4951.91,2026-01-04 20:19:42.388535,2026-01-04 20:19:42.388535,False
84366,3525,CANCELLED,4541.18,2026-03-19 22:12:19.930345,2026-03-19 22:12:19.930345,False
84367,9453,DELIVERED,4922.42,2026-01-15 05:54:34.644669,2026-01-15 05:54:34.644669,False
84368,1361,PAID,1424.37,2026-04-26 02:28:29.988779,2026-04-26 02:28:29.988779,False
84369,1209,SHIPPED,487.76,2026-03-31 23:08:43.492874,2026-03-31 23:08:43.492874,False
84370,8548,PAID,1628.27,2026-04-30 18:52:07.284383,2026-04-30 18:52:07.284383,False
84371,9422,PAID,1950.55,2026-02-28 11:41:39.481147,2026-02-28 11:41:39.481147,False
84372,8232,PAID,3893.86,2026-02-04 23:03:43.230146,2026-02-04 23:03:43.230146,False
84373,7036,CREATED,3307.12,2026-03-14 19:33:31.783685,2026-03-14 19:33:31.783685,False
84374,5760,CREATED,3004.74,2026-05-27 13:09:19.028147,2026-05-27 13:09:19.028147,False
84375,6886,DELIVERED,2720.12,2026-05-11 02:51:50.875046,2026-05-11 02:51:50.875046,False
84376,3177,CANCELLED,4770.37,2026-04-04 08:02:52.140895,2026-04-04 08:02:52.140895,False
84377,9460,PAID,4761.32,2026-05-14 06:12:51.326106,2026-05-14 06:12:51.326106,False
84378,3870,PAID,763.27,2026-04-20 13:46:53.749401,2026-04-20 13:46:53.749401,False
84379,9574,PAID,2357.61,2026-01-25 20:39:50.393986,2026-01-25 20:39:50.393986,False
84380,5545,CREATED,479.14,2026-01-14 03:39:10.814643,2026-01-14 03:39:10.814643,False
84381,1544,SHIPPED,337.55,2026-04-16 08:52:22.535925,2026-04-16 08:52:22.535925,False
84382,3701,CREATED,1209.08,2026-03-02 18:28:56.712977,2026-03-02 18:28:56.712977,False
84383,138,SHIPPED,4851.14,2026-06-16 22:00:07.132807,2026-06-16 22:00:07.132807,False
84384,7493,CANCELLED,554.48,2026-05-28 20:47:55.399452,2026-05-28 20:47:55.399452,False
84385,6883,PAID,500.28,2026-03-10 14:13:09.121038,2026-03-10 14:13:09.121038,False
84386,8274,PAID,2295.2,2026-06-07 04:01:19.977896,2026-06-07 04:01:19.977896,False
84387,7884,CREATED,1262.46,2026-02-05 02:51:57.481519,2026-02-05 02:51:57.481519,False
84388,2528,DELIVERED,4901.94,2026-06-07 02:44:55.488184,2026-06-07 02:44:55.488184,False
84389,2381,CANCELLED,4061.9,2026-04-14 23:54:20.907871,2026-04-14 23:54:20.907871,False
84390,803,SHIPPED,3431.9,2026-01-27 05:19:37.139043,2026-01-27 05:19:37.139043,False
84391,2205,PAID,811.24,2026-04-01 08:15:43.945559,2026-04-01 08:15:43.945559,False
84392,4680,CANCELLED,1340.4,2026-04-24 17:05:46.340199,2026-04-24 17:05:46.340199,False
84393,4576,PAID,3102.64,2026-05-02 22:19:57.235863,2026-05-02 22:19:57.235863,False
84394,2392,CREATED,1166.36,2026-06-13 12:40:44.339200,2026-06-13 12:40:44.339200,False
84395,2056,SHIPPED,3834.65,2026-01-13 04:10:32.941771,2026-01-13 04:10:32.941771,False
84396,3585,SHIPPED,3888.15,2026-02-01 23:41:02.451224,2026-02-01 23:41:02.451224,False
84397,7568,PAID,4399.53,2026-03-14 06:47:52.202799,2026-03-14 06:47:52.202799,False
84398,3491,DELIVERED,4837.7,2026-03-16 15:19:51.639867,2026-03-16 15:19:51.639867,False
84399,3475,PAID,675.84,2026-01-10 13:32:33.935965,2026-01-10 13:32:33.935965,False
84400,419,CREATED,3720.85,2026-01-22 20:58:11.437342,2026-01-22 20:58:11.437342,False
84401,8800,PAID,2291.35,2026-01-19 01:19:16.270400,2026-01-19 01:19:16.270400,False
84402,9800,CREATED,583.47,2026-05-05 20:15:17.725153,2026-05-05 20:15:17.725153,False
84403,6287,PAID,4548.31,2026-01-25 09:04:31.464562,2026-01-25 09:04:31.464562,False
84404,3575,CREATED,4174.56,2026-02-27 01:07:56.000178,2026-02-27 01:07:56.000178,False
84405,2797,DELIVERED,3812.81,2026-02-19 06:42:49.087063,2026-02-19 06:42:49.087063,False
84406,7660,PAID,3524.11,2026-01-13 17:23:54.754479,2026-01-13 17:23:54.754479,False
84407,3113,CANCELLED,3631.97,2026-05-19 20:50:56.386491,2026-05-19 20:50:56.386491,False
84408,8756,SHIPPED,1773.9,2026-04-20 10:28:11.080510,2026-04-20 10:28:11.080510,False
84409,9343,DELIVERED,2728.15,2026-05-17 19:01:49.525722,2026-05-17 19:01:49.525722,False
84410,9738,CREATED,1561.7,2026-03-11 17:17:01.587860,2026-03-11 17:17:01.587860,False
84411,1647,CREATED,2137.41,2026-03-08 14:52:06.159140,2026-03-08 14:52:06.159140,False
84412,3621,PAID,2357.06,2026-02-24 07:01:03.108807,2026-02-24 07:01:03.108807,False
84413,7997,CANCELLED,4019.24,2026-02-27 11:21:18.578262,2026-02-27 11:21:18.578262,False
84414,7417,CREATED,4680.73,2026-02-25 21:49:25.299371,2026-02-25 21:49:25.299371,False
84415,3695,PAID,2510.11,2026-05-14 08:47:07.431017,2026-05-14 08:47:07.431017,False
84416,7000,SHIPPED,77.41,2026-06-15 15:48:25.550473,2026-06-15 15:48:25.550473,False
84417,2080,DELIVERED,898.01,2026-01-08 06:48:31.322906,2026-01-08 06:48:31.322906,False
84418,1134,CANCELLED,752.45,2026-02-02 21:19:12.707585,2026-02-02 21:19:12.707585,False
84419,4966,DELIVERED,4489.58,2026-02-21 19:22:06.685479,2026-02-21 19:22:06.685479,False
84420,2762,CREATED,4590.41,2026-01-13 06:47:25.777850,2026-01-13 06:47:25.777850,False
84421,1942,CANCELLED,1063.95,2026-02-02 03:55:08.353534,2026-02-02 03:55:08.353534,False
84422,8811,SHIPPED,3692.91,2026-01-12 20:34:47.754281,2026-01-12 20:34:47.754281,False
84423,8892,SHIPPED,3554.19,2026-05-05 07:58:59.306330,2026-05-05 07:58:59.306330,False
84424,3171,SHIPPED,1703.85,2026-03-05 07:11:48.045136,2026-03-05 07:11:48.045136,False
84425,9651,PAID,566.93,2026-05-30 18:58:19.796271,2026-05-30 18:58:19.796271,False
84426,3629,DELIVERED,665.67,2026-05-29 17:49:58.226722,2026-05-29 17:49:58.226722,False
84427,5262,CREATED,3582.17,2026-04-19 08:16:43.042288,2026-04-19 08:16:43.042288,False
84428,1336,PAID,1941.33,2026-02-08 05:57:04.816207,2026-02-08 05:57:04.816207,False
84429,241,CANCELLED,1025.09,2026-06-16 13:48:56.611693,2026-06-16 13:48:56.611693,False
84430,5978,PAID,339.32,2026-01-23 16:47:44.202486,2026-01-23 16:47:44.202486,False
84431,6499,PAID,509.14,2026-05-04 17:18:38.735835,2026-05-04 17:18:38.735835,False
84432,5188,PAID,2276.07,2026-06-13 08:10:48.009551,2026-06-13 08:10:48.009551,False
84433,4657,DELIVERED,1142.37,2026-05-30 20:19:32.030128,2026-05-30 20:19:32.030128,False
84434,7595,CREATED,4784.53,2026-03-07 05:01:20.338215,2026-03-07 05:01:20.338215,False
84435,372,DELIVERED,1285.73,2026-04-05 04:41:40.008837,2026-04-05 04:41:40.008837,False
84436,9068,PAID,1302.09,2026-04-01 03:41:02.665518,2026-04-01 03:41:02.665518,False
84437,20,CREATED,4333.28,2026-04-15 09:55:43.811203,2026-04-15 09:55:43.811203,False
84438,7740,CANCELLED,3093.26,2026-01-09 17:03:05.114383,2026-01-09 17:03:05.114383,False
84439,7799,CREATED,3083.82,2026-04-02 22:07:48.244879,2026-04-02 22:07:48.244879,False
84440,1236,SHIPPED,1575.39,2026-04-23 14:30:38.230343,2026-04-23 14:30:38.230343,False
84441,9622,SHIPPED,2452.39,2026-05-01 00:30:18.398298,2026-05-01 00:30:18.398298,False
84442,5713,PAID,3672.64,2026-01-04 18:01:25.427920,2026-01-04 18:01:25.427920,False
84443,6248,DELIVERED,1534.91,2026-05-07 00:15:35.049001,2026-05-07 00:15:35.049001,False
84444,1041,SHIPPED,279.98,2026-06-09 12:47:11.108320,2026-06-09 12:47:11.108320,False
84445,7338,SHIPPED,1955.36,2026-06-04 01:20:33.656666,2026-06-04 01:20:33.656666,False
84446,4740,DELIVERED,4044.97,2026-02-01 00:31:38.663213,2026-02-01 00:31:38.663213,False
84447,2641,PAID,4677.52,2026-01-15 16:10:42.406895,2026-01-15 16:10:42.406895,False
84448,4656,SHIPPED,3409.86,2026-03-08 00:00:23.528600,2026-03-08 00:00:23.528600,False
84449,3145,SHIPPED,356.48,2026-05-01 18:47:41.346827,2026-05-01 18:47:41.346827,False
84450,620,PAID,2016.56,2026-03-05 18:26:09.285489,2026-03-05 18:26:09.285489,False
84451,6190,DELIVERED,4219.58,2026-04-13 09:13:41.354453,2026-04-13 09:13:41.354453,False
84452,7453,CANCELLED,4105.18,2026-06-16 06:30:24.305850,2026-06-16 06:30:24.305850,False
84453,6027,CANCELLED,4749.81,2026-01-24 09:13:15.487971,2026-01-24 09:13:15.487971,False
84454,7017,CREATED,3943.53,2026-04-12 18:45:48.178451,2026-04-12 18:45:48.178451,False
84455,899,DELIVERED,3319.03,2026-06-09 15:24:17.423605,2026-06-09 15:24:17.423605,False
84456,4629,CANCELLED,4898.12,2026-01-07 12:06:00.529317,2026-01-07 12:06:00.529317,False
84457,6577,CANCELLED,4690.29,2026-03-31 15:55:30.732015,2026-03-31 15:55:30.732015,False
84458,8911,CANCELLED,1529.28,2026-04-10 08:28:44.943907,2026-04-10 08:28:44.943907,False
84459,8166,SHIPPED,540.1,2026-02-23 09:50:23.058078,2026-02-23 09:50:23.058078,False
84460,2735,DELIVERED,1062.2,2026-02-09 19:49:26.257871,2026-02-09 19:49:26.257871,False
84461,699,SHIPPED,595.76,2026-03-03 18:15:00.716976,2026-03-03 18:15:00.716976,False
84462,9055,PAID,4705.99,2026-05-28 13:03:41.731242,2026-05-28 13:03:41.731242,False
84463,1643,DELIVERED,457.51,2026-05-13 19:14:55.740606,2026-05-13 19:14:55.740606,False
84464,3152,CREATED,4721.97,2026-02-19 21:47:26.939268,2026-02-19 21:47:26.939268,False
84465,1201,PAID,3758.54,2026-02-12 21:01:01.989560,2026-02-12 21:01:01.989560,False
84466,8362,PAID,2863.28,2026-02-22 19:16:21.951090,2026-02-22 19:16:21.951090,False
84467,8996,CANCELLED,4648.72,2026-01-27 20:38:03.335576,2026-01-27 20:38:03.335576,False
84468,2287,SHIPPED,1981.88,2026-03-31 02:12:36.869335,2026-03-31 02:12:36.869335,False
84469,7329,PAID,609.4,2026-05-24 07:41:07.074780,2026-05-24 07:41:07.074780,False
84470,477,PAID,3334.96,2026-03-17 13:48:22.110756,2026-03-17 13:48:22.110756,False
84471,9365,PAID,4734.96,2026-04-14 17:13:28.993723,2026-04-14 17:13:28.993723,False
84472,3679,CANCELLED,3613.79,2026-05-27 05:18:54.021975,2026-05-27 05:18:54.021975,False
84473,8902,SHIPPED,2387.83,2026-05-23 12:57:04.365922,2026-05-23 12:57:04.365922,False
84474,3054,SHIPPED,1370.34,2026-02-22 09:09:08.622988,2026-02-22 09:09:08.622988,False
84475,5686,DELIVERED,3833.45,2026-04-21 04:05:11.297704,2026-04-21 04:05:11.297704,False
84476,7841,CANCELLED,2723.02,2026-03-14 10:58:10.436506,2026-03-14 10:58:10.436506,False
84477,6582,CANCELLED,3965.4,2026-06-05 13:44:50.258716,2026-06-05 13:44:50.258716,False
84478,531,PAID,3415.24,2026-06-09 06:11:30.693973,2026-06-09 06:11:30.693973,False
84479,3167,SHIPPED,28.26,2026-01-11 05:20:42.601480,2026-01-11 05:20:42.601480,False
84480,8695,PAID,819.55,2026-02-26 03:43:17.753607,2026-02-26 03:43:17.753607,False
84481,6701,SHIPPED,3401.43,2026-04-11 04:19:33.848243,2026-04-11 04:19:33.848243,False
84482,4209,SHIPPED,2462.13,2026-01-19 07:30:45.932300,2026-01-19 07:30:45.932300,False
84483,9567,CREATED,1638.9,2026-01-06 06:50:25.008964,2026-01-06 06:50:25.008964,False
84484,2496,CANCELLED,2877.1,2026-05-13 18:30:47.415721,2026-05-13 18:30:47.415721,False
84485,4793,CANCELLED,1536.76,2026-06-07 12:35:32.871572,2026-06-07 12:35:32.871572,False
84486,9373,PAID,4509.39,2026-03-02 00:22:24.849632,2026-03-02 00:22:24.849632,False
84487,3979,CANCELLED,3510.29,2026-02-10 15:59:47.028307,2026-02-10 15:59:47.028307,False
84488,1312,SHIPPED,4732.7,2026-05-16 06:10:17.083200,2026-05-16 06:10:17.083200,False
84489,5184,CREATED,3088.04,2026-02-08 09:56:45.404825,2026-02-08 09:56:45.404825,False
84490,7306,CANCELLED,4644.36,2026-03-15 06:07:37.300074,2026-03-15 06:07:37.300074,False
84491,1482,SHIPPED,3225.5,2026-05-02 05:12:43.531599,2026-05-02 05:12:43.531599,False
84492,5019,CANCELLED,4253.93,2026-05-22 16:08:42.800993,2026-05-22 16:08:42.800993,False
84493,5878,PAID,2436.74,2026-02-12 12:39:32.836979,2026-02-12 12:39:32.836979,False
84494,943,PAID,4160.75,2026-06-01 04:18:55.771180,2026-06-01 04:18:55.771180,False
84495,1114,PAID,10.31,2026-02-10 18:59:12.097296,2026-02-10 18:59:12.097296,False
